Time,City,District,Longitude,Latitude,Geohash
109年07月29日 11時12分00秒,臺中市,后里區,120.722611,24.308871,wsmf71792tzp
109年11月27日 17時41分00秒,臺中市,后里區,120.704821,24.300806,wsmf4xyd6ntf
109年12月18日 17時48分00秒,臺中市,后里區,120.717991,24.300455,wsmf5pb0mj4h
109年03月02日 19時58分00秒,臺中市,外埔區,120.632373,24.323856,wsmf3h1bdp2u
109年05月23日 15時42分00秒,臺中市,外埔區,120.677271,24.331285,wsmf6j6s00r0
109年07月16日 11時06分00秒,臺中市,外埔區,120.646827,24.334149,wsmf3mukdy4s
109年02月23日 00時23分00秒,臺中市,大安區,120.598221,24.390936,wsmfb20zw0p0
109年06月17日 17時06分00秒,臺中市,大安區,120.584352,24.349180,wsmdxbwu701u
109年10月25日 16時49分00秒,臺中市,大安區,120.593865,24.386033,wsmf8pmfbwp1
109年03月20日 18時06分00秒,臺中市,大甲區,120.613687,24.332645,wsmf2ts5ytg9
109年04月15日 17時39分00秒,臺中市,大甲區,120.622887,24.341802,wsmf2z6ckbz8
109年05月03日 16時13分00秒,臺中市,大甲區,120.678546,24.364503,wsmfd57mtbtc
109年08月13日 20時01分00秒,臺中市,大甲區,120.617248,24.346394,wsmf88nu18fc
109年12月28日 01時25分00秒,臺中市,大甲區,120.626240,24.373790,wsmf8vj7e5g8
109年02月11日 04時13分00秒,臺中市,大肚區,120.568376,24.121843,wsm9px5pyv3n
109年02月16日 02時56分00秒,臺中市,大肚區,120.556751,24.128175,wsm9r26szcuf
109年04月28日 18時05分00秒,臺中市,大肚區,120.539293,24.145165,wsm9qgqpc0gr
109年10月27日 10時08分00秒,臺中市,大肚區,120.543018,24.162964,wsm9rn8xryuy
109年02月08日 02時00分00秒,臺中市,大里區,120.719306,24.082765,wsmc501h78yb
109年02月27日 17時12分00秒,臺中市,大里區,120.698289,24.099003,wsmc4e1fcgz2
109年03月02日 22時54分00秒,臺中市,大里區,120.712150,24.093953,wsmc4f5vkyqu
109年04月03日 23時10分00秒,臺中市,大里區,120.676525,24.114896,wsmc4jczqy6v
109年04月10日 15時45分00秒,臺中市,大里區,120.692578,24.102603,wsmc47txufug
109年05月28日 17時22分00秒,臺中市,大里區,120.655453,24.087991,wsmc194deyfx
109年09月05日 20時38分00秒,臺中市,大里區,120.664527,24.083055,wsmc1b1jzqbd
109年09月27日 14時30分00秒,臺中市,大里區,120.681948,24.102458,wsmc45tyvpyd
109年11月22日 19時05分00秒,臺中市,大里區,120.696319,24.086483,wsmc48b3ujf7
109年12月09日 07時44分00秒,臺中市,大里區,120.676156,24.085808,wsmc409wn0pc
109年12月27日 17時13分00秒,臺中市,大里區,120.687713,24.094461,wsmc46607t16
109年02月06日 20時39分00秒,臺中市,大雅區,120.654120,24.221181,wsmcc93dsg2s
109年02月27日 05時34分00秒,臺中市,大雅區,120.663693,24.218526,wsmccbbe5u6w
109年04月02日 20時44分00秒,臺中市,大雅區,120.639433,24.218708,wsmcc0yunw3h
109年04月27日 08時12分00秒,臺中市,大雅區,120.639520,24.214740,wsmcc0pj0ddn
109年05月29日 11時26分00秒,臺中市,大雅區,120.632869,24.237084,wsmcch4pjxft
109年05月31日 01時19分00秒,臺中市,大雅區,120.645961,24.224425,wsmcc3gtw8hg
109年07月15日 04時20分50秒,臺中市,大雅區,120.667084,24.210616,wsmc9z7j4cgj
109年12月02日 06時46分00秒,臺中市,大雅區,120.645738,24.224815,wsmcc3gxc2y6
109年12月10日 18時14分00秒,臺中市,大雅區,120.665885,24.216912,wsmccbd1wzt5
109年02月10日 07時46分00秒,臺中市,太平區,120.705886,24.116983,wsmc4wr7e52p
109年03月25日 18時24分00秒,臺中市,太平區,120.703646,24.111538,wsmc4tmeyu3y
109年04月04日 17時45分00秒,臺中市,太平區,120.810083,24.096306,wsmcj4e5nvnb
109年08月07日 20時40分00秒,臺中市,太平區,120.722051,24.152400,wsmc7hg1gttt
109年09月30日 07時35分00秒,臺中市,太平區,120.725958,24.134064,wsmc71mznewg
109年10月21日 23時17分00秒,臺中市,太平區,120.720600,24.159080,wsmc7n40cfgt
109年11月01日 13時41分00秒,臺中市,太平區,120.702777,24.118055,wsmc4wt1fe3f
109年11月15日 14時52分00秒,臺中市,太平區,120.729335,24.124350,wsmc5r8qt2uc
109年11月19日 15時33分00秒,臺中市,太平區,120.750764,24.122895,wsmc5z2n09x9
109年12月05日 16時01分00秒,臺中市,太平區,120.817507,24.086641,wsmcj2bdggqd
109年12月15日 05時32分00秒,臺中市,太平區,120.754564,24.121036,wsmc5z4g1r10
109年04月21日 23時52分00秒,臺中市,東勢區,120.824451,24.274089,wsmfj6vwvf0t
109年05月16日 12時10分00秒,臺中市,東勢區,120.832178,24.242468,wsmcvt5q9gd4
109年07月24日 06時40分00秒,臺中市,東勢區,120.796354,24.289165,wsmfhv9nxh9b
109年11月06日 19時26分00秒,臺中市,東勢區,120.824990,24.263555,wsmfj3n16q6r
109年11月23日 21時52分00秒,臺中市,東勢區,120.806755,24.284035,wsmfjhbbc2jr
109年02月17日 06時05分00秒,臺中市,東區干,120.687567,24.141523,wsmc66f484h6
109年11月01日 00時09分00秒,臺中市,東區干,120.690150,24.142837,wsmc675fhr42
109年07月18日 08時40分00秒,臺中市,東區旱,120.700100,24.140092,wsmc6de4hpm9
109年05月09日 15時17分00秒,臺中市,東區東,120.693539,24.132951,wsmc63q2ek1k
109年05月09日 17時35分00秒,臺中市,東區東,120.706878,24.137896,wsmc6f0j6jgy
109年08月12日 22時21分00秒,臺中市,東區東,120.707031,24.136402,wsmc6cbhtxmy
109年11月14日 02時53分00秒,臺中市,東區東,120.694381,24.151283,wsmc6kwgqvmq
109年05月08日 10時22分00秒,臺中市,東區樂,120.697769,24.133168,wsmc6933vued
109年10月19日 17時26分00秒,臺中市,東區泉,120.692770,24.136870,wsmc63vz3qsj
109年02月22日 04時36分00秒,臺中市,東區進,120.694425,24.148235,wsmc6kncxvq0
109年05月01日 16時50分00秒,臺中市,梧棲區,120.543530,24.229724,wsm9z4ch7gft
109年08月02日 20時03分00秒,臺中市,梧棲區,120.531976,24.228812,wsm9yf8xn9gm
109年09月26日 15時52分00秒,臺中市,梧棲區,120.534380,24.245449,wsm9yvdryx7b
109年11月18日 20時26分00秒,臺中市,梧棲區,120.539996,24.234428,wsm9ygwxc2zd
109年01月02日 16時40分00秒,臺中市,沙鹿區,120.580210,24.242317,wsm9zv5vdx3m
109年03月31日 20時20分00秒,臺中市,沙鹿區,120.559932,24.241163,wsm9zkvp402c
109年05月21日 09時25分00秒,臺中市,沙鹿區,120.581282,24.209711,wsm9xzhxg90x
109年05月23日 22時40分00秒,臺中市,沙鹿區,120.581629,24.206158,wsm9xysg5dgk
109年09月17日 17時27分00秒,臺中市,沙鹿區,120.569974,24.241587,wsm9zth3kp2g
109年09月19日 21時45分00秒,臺中市,沙鹿區,120.572605,24.197775,wsm9xtn6324w
109年10月21日 20時25分00秒,臺中市,沙鹿區,120.562456,24.240186,wsm9zkyckf4v
109年11月19日 11時00分00秒,臺中市,沙鹿區,120.567395,24.227975,wsm9zdd6pvvs
109年02月20日 14時30分00秒,臺中市,清水區,120.542428,24.290763,wsmdpjbrfnkv
109年03月25日 01時11分00秒,臺中市,清水區,120.544034,24.268443,wsmdp1cmztdm
109年03月26日 05時40分00秒,臺中市,清水區,120.629006,24.292875,wsmf0yrk7845
109年05月08日 00時48分00秒,臺中市,清水區,120.605554,24.317934,wsmf26yq1p7n
109年05月14日 10時18分00秒,臺中市,清水區,120.608227,24.286121,wsmf0t0hzmh6
109年05月26日 07時35分00秒,臺中市,清水區,120.602840,24.308202,wsmf23hm9c73
109年07月15日 15時23分00秒,臺中市,清水區,120.548794,24.282947,wsmdphsfqmrv
109年08月08日 10時30分00秒,臺中市,清水區,120.565891,24.268636,wsmdp9crhcsh
109年08月21日 07時55分00秒,臺中市,清水區,120.636325,24.276591,wsmf15ktqhed
109年10月17日 19時03分00秒,臺中市,清水區,120.575172,24.280378,wsmdpu05mns8
109年10月26日 21時28分00秒,臺中市,清水區,120.600662,24.309800,wsmf236wz55m
109年11月07日 17時30分00秒,臺中市,清水區,120.575248,24.270383,wsmdpf21nzm3
109年01月01日 21時57分00秒,臺中市,潭子區,120.695863,24.216056,wsmcf82hc2n2
109年06月23日 11時40分00秒,臺中市,潭子區,120.722640,24.191998,wsmceh5897kc
109年09月24日 15時11分00秒,臺中市,潭子區,120.716095,24.204473,wsmcdyqc2bu3
109年11月10日 18時19分00秒,臺中市,潭子區,120.692829,24.228355,wsmcf6tu6u8p
109年11月28日 15時06分00秒,臺中市,潭子區,120.711988,24.193661,wsmcdu7f31q1
109年02月20日 02時52分00秒,臺中市,烏日區,120.618640,24.103373,wsmc0ezu642u
109年02月25日 04時23分32秒,臺中市,烏日區,120.592947,24.115806,wsmc0njhg24d
109年02月25日 08時18分00秒,臺中市,烏日區,120.618293,24.108980,wsmc0szsczw5
109年04月12日 06時40分00秒,臺中市,烏日區,120.634030,24.094800,wsmc14742sk2
109年06月08日 23時51分00秒,臺中市,烏日區,120.644313,24.112306,wsmc1md825xg
109年08月31日 00時37分00秒,臺中市,烏日區,120.636805,24.112363,wsmc1jt09q1x
109年09月09日 19時46分00秒,臺中市,烏日區,120.627521,24.104110,wsmc0un28gyb
109年09月17日 19時08分00秒,臺中市,烏日區,120.644301,24.087235,wsmc12fqrfnc
109年11月18日 07時55分00秒,臺中市,烏日區,120.612218,24.107160,wsmc0se4kkk4
109年12月25日 18時51分00秒,臺中市,烏日區,120.609411,24.112480,wsmc0t916up1
109年12月27日 03時30分00秒,臺中市,烏日區,120.593456,24.115536,wsmc0nj7pjwp
109年02月07日 14時47分00秒,臺中市,神岡區,120.707499,24.260261,wsmf4b2w286v
109年02月17日 17時45分00秒,臺中市,神岡區,120.641658,24.286763,wsmf1m28dku0
109年08月18日 07時56分00秒,臺中市,神岡區,120.711393,24.261901,wsmf4berg64k
109年09月24日 09時00分00秒,臺中市,神岡區,120.656591,24.258775,wsmf185mw77j
109年11月22日 02時16分00秒,臺中市,神岡區,120.692304,24.268910,wsmf46j2ws8x
109年01月11日 07時08分00秒,臺中市,西區公,120.666483,24.131118,wsmc3bftuy7j
109年12月14日 16時56分00秒,臺中市,西區安,120.667340,24.140588,wsmc3fem0gf0
109年03月24日 04時52分00秒,臺中市,西區忠,120.660085,24.156624,wsmc3ttfxc07
109年01月16日 19時21分00秒,臺中市,西屯區,120.644295,24.166462,wsmc3r67zg49
109年01月28日 02時47分00秒,臺中市,西屯區,120.616904,24.188609,wsmc8eqsced3
109年02月07日 10時13分00秒,臺中市,西屯區,120.672085,24.201262,wsmc9vwwx6hp
109年03月13日 17時38分00秒,臺中市,西屯區,120.632158,24.182925,wsmc943etpbw
109年03月30日 12時03分00秒,臺中市,西屯區,120.655328,24.158488,wsmc3tft2ut6
109年05月21日 21時51分00秒,臺中市,西屯區,120.660436,24.200973,wsmc9twhzuq5
109年06月02日 20時16分00秒,臺中市,西屯區,120.618199,24.162588,wsmc2wxmr8zg
109年06月15日 20時12分00秒,臺中市,西屯區,120.644821,24.182356,wsmc966bkjfs
109年07月02日 08時24分40秒,臺中市,西屯區,120.633485,24.179454,wsmc91dxebvv
109年07月03日 04時55分00秒,臺中市,西屯區,120.643488,24.172476,wsmc923yvh0g
109年07月11日 11時48分00秒,臺中市,西屯區,120.649656,24.176041,wsmc93n7ssxy
109年07月21日 15時55分00秒,臺中市,西屯區,120.630676,24.180484,wsmc91btd2zm
109年07月21日 16時33分00秒,臺中市,西屯區,120.616248,24.208947,wsmc8xn566c1
109年07月31日 03時59分00秒,臺中市,西屯區,120.647796,24.196322,wsmc9kv1c3m4
109年08月03日 17時28分00秒,臺中市,西屯區,120.602761,24.182670,wsmc86k6202t
109年09月05日 05時36分00秒,臺中市,西屯區,120.654835,24.201128,wsmc9tdjv3jx
109年09月09日 06時12分00秒,臺中市,西屯區,120.606979,24.192539,wsmc8kp7f21s
109年10月06日 15時43分00秒,臺中市,西屯區,120.652958,24.165274,wsmc3x0uctw4
109年10月09日 11時33分00秒,臺中市,西屯區,120.649163,24.162761,wsmc3qwn3307
109年10月23日 16時27分00秒,臺中市,西屯區,120.631503,24.170731,wsmc901htyb4
109年10月27日 14時18分00秒,臺中市,西屯區,120.650770,24.164613,wsmc3rp1ndqe
109年11月18日 12時44分00秒,臺中市,西屯區,120.654883,24.176045,wsmc9945wt3m
109年12月11日 12時48分00秒,臺中市,西屯區,120.630092,24.173144,wsmc9084ubeu
109年12月15日 20時06分00秒,臺中市,西屯區,120.618476,24.164232,wsmc2wzwy5q6
109年01月17日 15時31分00秒,臺中市,豐原區,120.730970,24.237530,wsmcgk39ge04
109年01月28日 19時55分00秒,臺中市,豐原區,120.706375,24.246761,wsmcftzxw7ue
109年03月13日 15時59分00秒,臺中市,豐原區,120.727966,24.244573,wsmcgjx6vebp
109年04月25日 13時05分00秒,臺中市,豐原區,120.719755,24.239356,wsmcgh9kqpmw
109年06月09日 07時52分00秒,臺中市,豐原區,120.760100,24.278788,wsmf5gyf4q0g
109年08月19日 08時12分00秒,臺中市,豐原區,120.726913,24.251597,wsmcgnyeucqg
109年12月01日 22時20分00秒,臺中市,豐原區,120.720080,24.263826,wsmf511ej8zz
109年12月08日 22時05分00秒,臺中市,豐原區,120.747561,24.266665,wsmf59tew45p
109年01月08日 19時23分00秒,臺中市,霧峰區,120.698113,24.059871,wsmbfecwvvh0
109年01月23日 15時54分00秒,臺中市,霧峰區,120.654150,24.038673,wsmbc81emmqv
109年01月31日 23時30分00秒,臺中市,霧峰區,120.694917,24.052294,wsmbf6x6g2t4
109年02月06日 04時45分00秒,臺中市,霧峰區,120.693243,24.050776,wsmbf6q1umsg
109年02月10日 16時27分00秒,臺中市,霧峰區,120.713886,24.079990,wsmbfzthj7mr
109年02月26日 15時42分00秒,臺中市,霧峰區,120.699343,24.077628,wsmbfx4w6e1m
109年03月03日 08時27分00秒,臺中市,霧峰區,120.663997,24.075449,wsmbcybcduvr
109年09月12日 06時22分00秒,臺中市,霧峰區,120.696873,24.029894,wsmbdw8b2bzt
109年02月15日 16時35分00秒,臺中市,龍井區,120.510923,24.229581,wsm9y6c7s130
109年03月19日 07時16分00秒,臺中市,龍井區,120.578565,24.178280,wsm9xcd8snnd
109年04月24日 07時52分00秒,臺中市,龍井區,120.560651,24.183890,wsm9x6t96gc5
109年06月24日 04時01分00秒,臺中市,龍井區,120.522391,24.216400,wsm9y83wz20k
109年07月12日 07時30分00秒,臺中市,龍井區,120.525640,24.190826,wsm9weu1fbyc
109年07月17日 20時08分00秒,臺中市,龍井區,120.573475,24.185663,wsm9xdygtw77
109年08月31日 13時18分00秒,臺中市,龍井區,120.540936,24.176250,wsm9wcphz7sk
109年09月03日 05時52分00秒,臺中市,龍井區,120.505994,24.210160,wsm9wpmf3hvv
109年10月31日 19時16分00秒,臺中市,龍井區,120.549648,24.208081,wsm9xnvw63ks
109年11月26日 21時30分00秒,臺中市,龍井區,120.523555,24.199190,wsm9wt6d6rup
109年12月06日 09時36分00秒,臺中市,龍井區,120.539419,24.203203,wsm9wyn1uh13
109年12月12日 06時09分00秒,臺中市,龍井區,120.573006,24.191698,wsm9xeywfeme
109年03月31日 00時02分00秒,臺北市,中山區,121.540434,25.051854,wsqqt8x19kh4
109年05月04日 09時45分00秒,臺北市,中山區,121.525705,25.066719,wsqqt7k24pj7
109年06月08日 03時06分00秒,臺北市,中山區,121.524805,25.073884,wsqqtke9vny2
109年07月31日 14時31分00秒,臺北市,中山區,121.544196,25.065166,wsqqtfcz1j97
109年12月24日 03時12分00秒,臺北市,中山區,121.537112,25.061203,wsqqtdk85fz5
109年01月06日 11時25分00秒,臺北市,中正區,121.509371,25.045220,wsqqmp26vx3u
109年01月17日 09時00分00秒,臺北市,中正區,121.527472,25.013183,wsqqm3t87770
109年05月14日 05時48分00秒,臺北市,中正區,121.504168,25.030051,wsqqkusds7dq
109年07月09日 22時51分00秒,臺北市,中正區,121.529202,25.040835,wsqqmqwc7tuz
109年10月16日 18時24分00秒,臺北市,中正區,121.521718,25.045223,wsqqmr36vrbw
109年02月14日 04時11分00秒,臺北市,信義區,121.573208,25.040984,wsqqqqwfm1dp
109年03月09日 21時30分00秒,臺北市,信義區,121.567606,25.035825,wsqqqmdu6811
109年07月04日 02時52分00秒,臺北市,信義區,121.559299,25.033122,wsqqqjhu8bnv
109年02月23日 13時28分00秒,臺北市,內湖區,121.563447,25.083408,wsqqwnrc3w5u
109年06月18日 07時13分00秒,臺北市,內湖區,121.581565,25.056978,wsqqw9kzrz1x
109年06月23日 16時15分00秒,臺北市,內湖區,121.587754,25.067646,wsqqwg3t85bs
109年09月21日 20時08分00秒,臺北市,內湖區,121.570849,25.081454,wsqqwmvnn1gh
109年11月07日 07時57分00秒,臺北市,內湖區,121.584949,25.055852,wsqqw9r2ytkg
109年05月20日 13時32分00秒,臺北市,北投區,121.496080,25.136549,wsqquxyxpb77
109年05月21日 14時10分00秒,臺北市,北投區,121.502173,25.133805,wsqquz7pjbfd
109年06月19日 09時10分00秒,臺北市,北投區,121.465950,25.129018,wsqqun8g1u2z
109年09月02日 10時01分00秒,臺北市,北投區,121.495074,25.121221,wsqqutnj8rj2
109年09月16日 12時24分00秒,臺北市,北投區,121.462375,25.121215,wsqqgvnjwmzh
109年01月03日 08時56分00秒,臺北市,南港區,121.615942,25.044450,wsqqrrnn2zg5
109年02月21日 07時15分00秒,臺北市,南港區,121.584104,25.047024,wsqqqxwv6zwv
109年02月27日 07時35分00秒,臺北市,南港區,121.614670,25.063532,wsqqx6tjejn8
109年04月10日 15時07分00秒,臺北市,南港區,121.623635,25.021993,wsqqre5esje6
109年10月25日 18時20分00秒,臺北市,南港區,121.593738,25.051169,wsqqwbmvekqe
109年12月13日 09時49分00秒,臺北市,南港區,121.608019,25.059455,wsqqx3bmbhzp
109年12月22日 19時43分00秒,臺北市,南港區,121.620675,25.054797,wsqqx916z0sj
109年03月10日 08時50分00秒,臺北市,士林區,121.519729,25.091098,wsqqtpxynztm
109年03月16日 02時34分00秒,臺北市,士林區,121.513227,25.097765,wsqqv0gjp6mp
109年04月24日 20時12分00秒,臺北市,士林區,121.513199,25.097785,wsqqv0gjny0r
109年05月05日 17時29分00秒,臺北市,士林區,121.555295,25.121142,wsqqyj1v78m3
109年05月10日 18時44分00秒,臺北市,士林區,121.494979,25.110051,wsqquejuwhy2
109年06月12日 01時38分00秒,臺北市,士林區,121.536555,25.105181,wsqqvdk0qbzv
109年10月20日 12時04分00秒,臺北市,士林區,121.542459,25.118753,wsqqvu8x2dfn
109年11月19日 08時54分00秒,臺北市,士林區,121.519555,25.103239,wsqqv1zufygt
109年12月11日 06時11分00秒,臺北市,士林區,121.530492,25.109066,wsqqv6zyctnu
109年02月10日 01時20分00秒,臺北市,大同區,121.511145,25.063000,wsqqt49dwcud
109年02月27日 08時10分00秒,臺北市,大同區,121.513567,25.064690,wsqqt4gkrkfe
109年07月02日 08時40分00秒,臺北市,大同區,121.513602,25.064743,wsqqt4gs8nsz
109年07月18日 11時05分00秒,臺北市,大同區,121.513422,25.049584,wsqqt05k7uys
109年11月03日 01時30分00秒,臺北市,大同區,121.513796,25.067255,wsqqt57ekej2
109年01月29日 22時45分00秒,臺北市,大安區,121.537907,25.025667,wsqqmev1n6ry
109年04月11日 23時32分00秒,臺北市,大安區,121.531626,25.017466,wsqqmd29k1sm
109年10月13日 06時50分00秒,臺北市,大安區,121.561206,25.015368,wsqqq1yjj6sf
109年10月21日 05時40分00秒,臺北市,大安區,121.529351,25.026449,wsqqm7yvxhhp
109年08月26日 22時24分00秒,臺北市,文山區,121.555002,25.000712,wsqqnp1xsydb
109年10月23日 13時00分00秒,臺北市,文山區,121.538469,25.007784,wsqqm8t8gsff
109年05月31日 23時23分00秒,臺北市,松山區,121.555240,25.058236,wsqqw19yf3u2
109年10月15日 14時50分00秒,臺北市,松山區,121.552117,25.057947,wsqqtcxt1egs
109年11月30日 15時58分00秒,臺北市,松山區,121.569382,25.057422,wsqqw3s45fj2
109年01月30日 20時03分00秒,臺北市,萬華區,121.494983,25.036183,wsqqkttyq6c2
109年05月14日 12時50分00秒,臺北市,萬華區,121.499558,25.022974,wsqqkg332uky
109年05月29日 10時44分00秒,臺北市,萬華區,121.495223,25.031322,wsqqksy45bs7
109年06月20日 23時14分00秒,臺北市,萬華區,121.494894,25.038295,wsqqkwjfshrp
109年07月23日 00時42分00秒,臺北市,萬華區,121.503718,25.025181,wsqqkgsq1zfe
109年09月06日 04時00分00秒,臺北市,萬華區,121.503865,25.047231,wsqqkzsqtq22
109年12月21日 02時45分00秒,臺北市,萬華區,121.495846,25.035642,wsqqktwe4muv
109年01月10日 15時23分00秒,臺南市,七股區,120.132672,23.128796,wsj7tdmzn0hd
109年03月21日 12時44分00秒,臺南市,七股區,120.133794,23.172835,wsj7vdqz8393
109年04月27日 07時21分00秒,臺南市,七股區,120.157265,23.100160,wsj7qjrb5jyt
109年06月16日 17時25分07秒,臺南市,七股區,120.131533,23.112159,wsj7mxmn5deq
109年11月17日 22時08分00秒,臺南市,七股區,120.176900,23.110506,wsj7qxnhkwxd
109年01月03日 06時10分29秒,臺南市,下營區,120.272070,23.206481,wsjs0be7w3e7
109年02月19日 16時15分29秒,臺南市,下營區,120.258159,23.224577,wsjs0eckfnyw
109年08月27日 06時36分07秒,臺南市,下營區,120.242706,23.233612,wsjs0jw1d5hn
109年11月19日 08時24分28秒,臺南市,下營區,120.271373,23.209504,wsjs0c4vnj5s
109年12月11日 12時51分00秒,臺南市,下營區,120.273191,23.254860,wsjs2ckm2kp7
109年04月11日 04時32分33秒,臺南市,中西區,120.195774,22.991675,wsj6z1ebhwc5
109年04月11日 16時07分00秒,臺南市,中西區,120.193275,22.993585,wsj6z1f566ct
109年04月28日 09時05分00秒,臺南市,中西區,120.198181,23.000559,wsj6z5jeuwgy
109年05月18日 01時33分00秒,臺南市,中西區,120.186557,22.997939,wsj6yfthty83
109年06月05日 16時35分00秒,臺南市,中西區,120.186946,22.992602,wsj6yctmwgdm
109年09月14日 09時02分00秒,臺南市,中西區,120.206015,22.995645,wsj6z65r74vm
109年01月15日 16時35分59秒,臺南市,仁德區,120.268873,22.969587,wsjd8v3pec7e
109年01月16日 06時45分00秒,臺南市,仁德區,120.260442,22.991141,wsjdb96vp7kf
109年03月16日 08時33分12秒,臺南市,仁德區,120.217885,22.918212,wsj6rs5urb25
109年04月13日 10時25分18秒,臺南市,仁德區,120.260823,22.985193,wsjdb8762q90
109年06月13日 10時13分00秒,臺南市,仁德區,120.252878,22.934447,wsjd2rj6z4uc
109年09月07日 21時59分55秒,臺南市,仁德區,120.248727,22.940091,wsjd8247wqvt
109年09月14日 10時15分00秒,臺南市,仁德區,120.260400,22.991177,wsjdb96vq6j8
109年10月08日 21時46分25秒,臺南市,仁德區,120.238354,22.954172,wsjd84dvsxyc
109年10月18日 17時30分56秒,臺南市,仁德區,120.267473,22.945297,wsjd8c0451rs
109年12月25日 13時32分57秒,臺南市,仁德區,120.244766,22.929165,wsjd2nps44hh
109年12月30日 11時43分40秒,臺南市,仁德區,120.251435,22.950207,wsjd83uqts8v
109年03月22日 06時50分00秒,臺南市,佳里區,120.176013,23.165504,wsj7y9jsb4fj
109年06月10日 17時02分10秒,臺南市,佳里區,120.169443,23.160742,wsj7y829ngpp
109年09月29日 07時05分00秒,臺南市,佳里區,120.189359,23.146603,wsj7wvxnxp99
109年03月19日 23時43分44秒,臺南市,六甲區,120.377783,23.237871,wsjs5q26mthg
109年09月29日 10時58分57秒,臺南市,六甲區,120.294400,23.232802,wsjs1m7sysjy
109年09月30日 22時21分36秒,臺南市,六甲區,120.369637,23.233200,wsjs5j6rpy6s
109年06月02日 03時47分16秒,臺南市,北區中,120.209148,23.022292,wsj6zrjds4m3
109年07月28日 12時35分25秒,臺南市,北區中,120.199294,23.020330,wsj6znwrns99
109年05月10日 04時55分00秒,臺南市,北門區,120.134747,23.283005,wsjkmwx3q6xy
109年10月02日 17時41分00秒,臺南市,北門區,120.125989,23.264882,wsjkme1pf2md
109年12月17日 14時50分13秒,臺南市,北門區,120.138336,23.293153,wsjktb6h6nkj
109年11月01日 06時53分00秒,臺南市,南化區,120.455366,23.035053,wsjej12uvmng
109年06月22日 23時28分00秒,臺南市,南區健,120.193820,22.981474,wsj6xpdkz120
109年12月27日 10時00分00秒,臺南市,南區夏,120.195003,22.981434,wsj6xpekd9f1
109年02月07日 06時25分00秒,臺南市,南區大,120.204118,22.975180,wsj6xq9bngyx
109年01月15日 15時30分00秒,臺南市,南區明,120.186132,22.955838,wsj6wfuz7y77
109年06月08日 19時00分14秒,臺南市,南區明,120.191459,22.925201,wsj6rj2szzpw
109年03月23日 06時39分50秒,臺南市,南區永,120.195527,22.936426,wsj6rp7wqg8y
109年09月28日 08時20分00秒,臺南市,南區永,120.195690,22.934145,wsj6rp5c4d6r
109年01月18日 16時45分42秒,臺南市,善化區,120.334184,23.137403,wsjedk09jswb
109年03月27日 08時22分00秒,臺南市,善化區,120.314304,23.157228,wsje9zdhwkpm
109年08月10日 08時02分17秒,臺南市,善化區,120.288501,23.137615,wsje9hp6mhp3
109年09月19日 18時29分05秒,臺南市,善化區,120.269253,23.141669,wsje8uc3uxyb
109年10月27日 03時08分45秒,臺南市,善化區,120.288641,23.123214,wsje91rw2rx8
109年11月23日 01時13分00秒,臺南市,善化區,120.318833,23.127033,wsje9fjs8p2m
109年12月21日 18時14分36秒,臺南市,善化區,120.272463,23.119819,wsje8bgdxw8k
109年03月04日 14時15分00秒,臺南市,大內區,120.389290,23.151364,wsjeew8f3z0c
109年01月18日 08時08分07秒,臺南市,學甲區,120.182708,23.234414,wsjknvdqk0dq
109年01月22日 09時00分00秒,臺南市,學甲區,120.199765,23.277166,wsjkrjqz3d0z
109年03月09日 15時28分39秒,臺南市,學甲區,120.180579,23.234617,wsjknv8z6qwc
109年05月04日 03時00分00秒,臺南市,學甲區,120.159994,23.272663,wsjkqk9v4fcd
109年05月26日 10時55分00秒,臺南市,學甲區,120.186150,23.208068,wsjknbuuu32y
109年06月09日 17時19分00秒,臺南市,學甲區,120.175574,23.236984,wsjknwjjjzfb
109年07月09日 08時56分00秒,臺南市,學甲區,120.161711,23.257306,wsjkq3g5du1f
109年09月05日 17時40分00秒,臺南市,學甲區,120.157817,23.245538,wsjknr8r0465
109年02月07日 06時13分00秒,臺南市,安南區,120.147391,23.078375,wsj7q129m0uj
109年02月13日 07時03分00秒,臺南市,安南區,120.190883,23.058191,wsj7pj87dw65
109年02月28日 15時45分00秒,臺南市,安南區,120.176915,23.056186,wsj7ntq0j0dd
109年05月11日 16時54分00秒,臺南市,安南區,120.196619,23.067881,wsj7ppks0hxn
109年05月27日 18時55分00秒,臺南市,安南區,120.237531,23.057758,wsje0jd31t9k
109年07月11日 09時10分00秒,臺南市,安南區,120.173455,23.023838,wsj6yx7es6qz
109年08月06日 23時45分00秒,臺南市,安南區,120.135245,23.076369,wsj7m8zvd4gr
109年08月09日 04時07分00秒,臺南市,安南區,120.157718,23.062342,wsj7nq25vu0k
109年09月20日 05時30分00秒,臺南市,安南區,120.173914,23.023390,wsj6yx7bznvn
109年10月19日 13時47分00秒,臺南市,安南區,120.144786,23.048413,wsj7jgyf8rtd
109年11月10日 13時57分00秒,臺南市,安南區,120.137528,23.030148,wsj7jb92r6c8
109年11月15日 11時36分00秒,臺南市,安南區,120.233199,23.049138,wsj7pgznuwep
109年12月15日 12時52分00秒,臺南市,安南區,120.143411,23.060353,wsj7jyjb23k7
109年12月17日 13時04分00秒,臺南市,安南區,120.181448,23.014996,wsj6yvc2ndny
